year_th,name_n,province_n_th,product_amt,product_ratio,harvested_area,product_per_harvested_area,
2561,เงาะ,ชุมพร,856,0.0033,2495,343.09,
2561,มังคุด,ชุมพร,24095,0.1305,49815,483.69,
2561,สับปะรด,ชุมพร,24103,0.0107,5336,4517.05,
2561,สับปะรด,ชุมพร,24103,0.0107,5336,4517.05,
2560,เงาะ,ชุมพร,344,0.0014,2818,122.07,
2560,สับปะรด,ชุมพร,27854,0.012,6153,4526.9,
2560,สับปะรด,ชุมพร,27854,0.012,6153,4526.9,
2560,มังคุด,ชุมพร,13899,0.0662,52449,265,
2559,เงาะ,ชุมพร,1686,0.0078,3622,465.49,
2559,มังคุด,ชุมพร,25226,0.1346,54308,464.5,
2559,สับปะรด,ชุมพร,22566,0.0112,5086,4436.89,
2559,สับปะรด,ชุมพร,45132,0.0112,10172,4436.89,
2558,สับปะรด,ชุมพร,22204,0.0104,8409,2640.5,
2558,สับปะรด,ชุมพร,20122,0.011,4624,4351.64,
2558,มังคุด,ชุมพร,13260,0.0663,54119,245.02,
2558,เงาะ,ชุมพร,2082,0.0066,3785,550.07,
2557,สับปะรด,ชุมพร,21454,0.0112,4447,4824.38,
2557,มังคุด,ชุมพร,38356,0.1325,54405,705.01,
2557,สับปะรด,ชุมพร,21454,0.0112,4447,4824.38,
2557,เงาะ,ชุมพร,2708,0.0084,4147,653,
2562,มังคุด,ชุมพร,46669,0.1381,50182,929.99,
2562,เงาะ,ชุมพร,1510,0.0054,2604,579.88,
2561,กล้วยไม้,กรุงเทพมหานคร,4929,0.1024,2121,2323.9,
2560,กล้วยไม้,กรุงเทพมหานคร,4823,0.1048,2106,2290.12,
2559,กล้วยไม้,กรุงเทพมหานคร,4566,0.0967,2065,2211.14,
2558,กล้วยไม้,กรุงเทพมหานคร,4936,0.0986,2191,2252.85,
2557,กล้วยไม้,กรุงเทพมหานคร,4705,0.0945,2062,2281.77,
2561,ข้าวนาปรัง,ชุมพร,328,0,664,493.98,
2561,ข้าวนาปรัง,กรุงเทพมหานคร,65021,0.0085,101559,640.23,
2560,ข้าวนาปรัง,ชุมพร,369,1.0E-4,745,495.3,
2560,ข้าวนาปรัง,กรุงเทพมหานคร,65730,0.0099,101286,648.95,
2559,ข้าวนาปรัง,กรุงเทพมหานคร,52123,0.0168,83890,621.33,
2559,ข้าวนาปรัง,ชุมพร,263,1.0E-4,550,478.18,
2558,ข้าวนาปรัง,ชุมพร,492,1.0E-4,990,496.97,
2558,ข้าวนาปรัง,กรุงเทพมหานคร,74380,0.0139,109898,676.81,
2557,ข้าวนาปรัง,ชุมพร,520,1.0E-4,1217,427.28,
2557,ข้าวนาปรัง,กรุงเทพมหานคร,81737,0.0085,122157,669.11,
2562,ข้าวนาปรัง,กรุงเทพมหานคร,60111,0.0084,93602,642.2,
2562,ข้าวนาปรัง,ชุมพร,500,1.0E-4,992,504.03,
2561,ลองกอง,ชุมพร,2374,0.0317,19322,122.87,
2561,กาแฟ,ชุมพร,8802,0.3727,120572,73,
2560,กาแฟ,ชุมพร,11109,0.4288,123433,90,
2560,ลองกอง,ชุมพร,299,0.0062,19932,15,
2559,กาแฟ,ชุมพร,14943,0.4887,126638,118,
2559,ลองกอง,ชุมพร,12040,0.0935,30212,398.52,
2558,กาแฟ,ชุมพร,11358,0.4354,129072,88,
2558,ลองกอง,ชุมพร,14408,0.1042,32396,444.75,
2557,ลองกอง,ชุมพร,22614,0.1271,34109,662.99,
2557,กาแฟ,ชุมพร,22475,0.5922,144998,155,
2562,กาแฟ,ชุมพร,12448,0.4247,118557,105,
2562,ลองกอง,ชุมพร,5791,0.0533,18269,316.99,
2561,ทุเรียน,ชุมพร,154773,0.2056,147201,1051.44,
2560,ทุเรียน,ชุมพร,114252,0.1727,130911,872.75,
2559,ทุเรียน,ชุมพร,119814,0.2338,127250,941.56,
2558,ทุเรียน,ชุมพร,124495,0.2071,108257,1149.99,
2557,ทุเรียน,ชุมพร,130918,0.2072,107222,1221,
2562,ทุเรียน,ชุมพร,212764,0.2224,157837,1348,
2561,ยางพารา,สุรินทร์,30962,0.0064,140737,220,
2561,ลำไย,สมุทรสาคร,3226,0.0031,2179,1480.5,
2561,ลำไย,เชียงราย,66156,0.0629,132942,497.63,
2561,กระเทียม,เชียงราย,2244,0.0324,2593,865.41,
2561,ลิ้นจี่,เชียงราย,5650,0.1159,18537,304.8,
2561,ยางพารา,พังงา,146367,0.0304,554420,264,
2561,ยางพารา,นครนายก,167,0,1389,120.23,
2561,ยางพารา,เชียงราย,58809,0.0122,269766,218,
2561,ยางพารา,กาญจนบุรี,25340,0.0053,124216,204,
2561,ลำไย,แม่ฮ่องสอน,220,2.0E-4,341,645.16,
2561,ยางพารา,แม่ฮ่องสอน,241,1.0E-4,2079,115.92,
2561,ลิ้นจี่,แม่ฮ่องสอน,68,0.0014,214,317.76,
2561,กระเทียม,แม่ฮ่องสอน,17725,0.2562,16269,1089.5,
2561,ลิ้นจี่,กาญจนบุรี,30,6.0E-4,119,252.1,
2561,ยางพารา,ลพบุรี,155,0,2099,73.84,
2560,ยางพารา,พังงา,142797,0.0317,543545,262.71,
2560,ลิ้นจี่,เชียงราย,5408,0.1174,19316,279.98,
2560,ยางพารา,เชียงราย,51741,0.0115,246249,210.12,
2560,ลำไย,เชียงราย,63315,0.0612,131356,482.01,
2560,ยางพารา,กาญจนบุรี,19976,0.0044,94191,212.08,
2560,ยางพารา,ลพบุรี,115,0,1065,107.98,
2560,ยางพารา,นครนายก,117,0,932,125.54,
2560,ลำไย,สมุทรสาคร,2841,0.0027,2174,1306.81,
2560,ยางพารา,สุรินทร์,26602,0.0059,125521,211.93,
2560,ลิ้นจี่,แม่ฮ่องสอน,71,0.0015,237,299.58,
2560,ยางพารา,แม่ฮ่องสอน,181,0,1639,110.43,
2560,กระเทียม,แม่ฮ่องสอน,17725,0.2562,16269,1089.5,
2560,ลำไย,แม่ฮ่องสอน,543,5.0E-4,894,607.38,
2560,กระเทียม,เชียงราย,2244,0.0324,2593,865.41,
2559,ลำไย,สมุทรสาคร,2957,0.0038,2017,1466.04,
2559,ลิ้นจี่,แม่ฮ่องสอน,61,0.0019,220,277.27,
2559,ยางพารา,ลพบุรี,77,0,711,108.3,
2559,ยางพารา,พังงา,142608,0.0328,548997,259.76,
2559,กระเทียม,แม่ฮ่องสอน,18149,0.2687,16245,1117.21,
2559,ลำไย,แม่ฮ่องสอน,391,5.0E-4,894,437.36,
2559,ยางพารา,แม่ฮ่องสอน,59,0,601,98.17,
2559,กระเทียม,เชียงราย,1682,0.0249,1944,865.23,
2559,ยางพารา,เชียงราย,41148,0.0095,212727,193.43,
2559,ลิ้นจี่,เชียงราย,4832,0.1474,19400,249.07,
2559,ลำไย,เชียงราย,43153,0.0559,130727,330.1,
2559,ยางพารา,สุรินทร์,23633,0.0054,115037,205.44,
2559,ยางพารา,นครนายก,78,0,605,128.93,
2559,ยางพารา,กาญจนบุรี,16013,0.0037,76091,210.45,
2559,ลิ้นจี่,กาญจนบุรี,160,0.0049,855,187.13,
2558,ยางพารา,พังงา,150069,0.034,554835,270.48,
2558,ลำไย,สมุทรสาคร,422,5.0E-4,1198,352.25,
2558,ยางพารา,สุรินทร์,22605,0.0051,112154,201.55,
2558,ลิ้นจี่,กาญจนบุรี,202,0.0036,796,253.77,
2558,ยางพารา,กาญจนบุรี,15311,0.0035,74149,206.49,
2558,ยางพารา,ลพบุรี,86,0,834,103.12,
2558,กระเทียม,แม่ฮ่องสอน,20095,0.2729,17787,1129.76,
2558,ยางพารา,แม่ฮ่องสอน,59,0,565,104.42,
2558,ลำไย,แม่ฮ่องสอน,507,6.0E-4,894,567.11,
2558,ลิ้นจี่,แม่ฮ่องสอน,67,0.0012,220,304.55,
2558,ยางพารา,นครนายก,72,0,582,123.71,
2558,ลิ้นจี่,เชียงราย,5899,0.1054,20413,288.98,
2558,ลำไย,เชียงราย,64996,0.0709,130308,498.79,
2558,ยางพารา,เชียงราย,39043,0.0088,209523,186.34,
2558,กระเทียม,เชียงราย,1887,0.0256,2143,880.54,
2557,ลำไย,แม่ฮ่องสอน,521,5.0E-4,895,582.12,
2557,ลิ้นจี่,แม่ฮ่องสอน,90,0.0014,265,339.62,
2557,กระเทียม,แม่ฮ่องสอน,18858,0.2615,19128,985.88,
2557,ยางพารา,แม่ฮ่องสอน,74,0,445,166.29,
2557,ยางพารา,สุรินทร์,14899,0.0034,82928,179.66,
2557,ลำไย,สมุทรสาคร,588,6.0E-4,1633,360.07,
2557,ยางพารา,เชียงราย,36803,0.0083,232230,158.48,
2557,กระเทียม,เชียงราย,2200,0.0305,2513,875.45,
2557,ลำไย,เชียงราย,79150,0.0763,130116,608.3,
2557,ลิ้นจี่,เชียงราย,7084,0.1081,23001,307.99,
2557,ลิ้นจี่,กาญจนบุรี,215,0.0033,796,270.1,
2557,ยางพารา,นครนายก,11,0,98,112.24,
2557,ยางพารา,กาญจนบุรี,15417,0.0035,87531,176.13,
2557,ยางพารา,ลพบุรี,90,0,640,140.63,
2557,ยางพารา,พังงา,158702,0.0359,580034,273.61,
2562,ยางพารา,กาญจนบุรี,27608,0.0055,133372,207,
2562,กระเทียม,เชียงราย,2335,0.0305,2646,882.46,
2562,ลิ้นจี่,กาญจนบุรี,17,4.0E-4,115,147.83,
2562,ลิ้นจี่,เชียงราย,4474,0.1007,17615,253.99,
2562,ยางพารา,เชียงราย,66113,0.0132,291245,227,
2562,ลำไย,เชียงราย,73131,0.0685,137221,532.94,
2562,ลิ้นจี่,แม่ฮ่องสอน,70,0.0016,214,327.1,
2562,ลำไย,แม่ฮ่องสอน,226,2.0E-4,341,662.76,
2562,กระเทียม,แม่ฮ่องสอน,20703,0.2706,18751,1104.1,
2562,ลำไย,สมุทรสาคร,3428,0.0032,2257,1518.83,
2562,ยางพารา,แม่ฮ่องสอน,246,0,2157,114.05,
2562,ยางพารา,ลพบุรี,138,0,1975,69.87,
2562,ยางพารา,สุรินทร์,34629,0.0069,155285,223,
2562,ยางพารา,นครนายก,166,0,1421,116.82,
2562,ยางพารา,พังงา,158135,0.0315,566792,279,
2557,ส้มเขียวหวาน,แม่ฮ่องสอน,395,0.0029,335,1179.1,
2557,ส้มเขียวหวาน,เชียงราย,5832,0.0423,3094,1884.94,
2557,ส้มเขียวหวาน,นครนายก,229,0.0017,161,1422.36,
2557,ส้มเขียวหวาน,สมุทรสาคร,81,6.0E-4,60,1350,
2561,ข้าวนาปี,สุรินทร์,181837,0.0459,2720090,2715764,
2561,ข้าวนาปี,สมุทรสาคร,235,1.0E-4,4974,4973.5,
2561,ข้าวนาปี,เชียงราย,112894,0.0285,1206853,1204812,
2561,ข้าวนาปี,พังงา,170,0,560,560.04,
2561,ข้าวนาปี,นครนายก,10973,0.0028,275815,275640.3,
2561,ข้าวนาปี,ลพบุรี,29884,0.0075,602178,601590.4,
2561,ข้าวนาปี,กาญจนบุรี,27223,0.0069,325427,325182.6,
2561,ข้าวนาปี,แม่ฮ่องสอน,27410,0.0069,167525,167361.8,
2560,ข้าวนาปี,พังงา,237,1.0E-4,762,761.52,
2560,ข้าวนาปี,กาญจนบุรี,24414,0.0061,309037,308932.6,
2560,ข้าวนาปี,ลพบุรี,27658,0.0069,606889,614973.2,
2560,ข้าวนาปี,นครนายก,10892,0.0027,295239,295116.2,
2560,ข้าวนาปี,สมุทรสาคร,229,1.0E-4,4918,4918.25,
2560,ข้าวนาปี,สุรินทร์,189801,0.0473,2876767,2920921,
2560,ข้าวนาปี,เชียงราย,111421,0.0278,1161165,1216762,
2560,ข้าวนาปี,แม่ฮ่องสอน,26457,0.0066,156847,158403.4,
2559,ข้าวนาปี,พังงา,616,0,1961,314.13,
2559,ข้าวนาปี,แม่ฮ่องสอน,66512,0.0026,158960,418.42,
2559,ข้าวนาปี,ลพบุรี,382006,0.0151,691254,552.63,
2559,ข้าวนาปี,สมุทรสาคร,4208,2.0E-4,5978,703.91,
2559,ข้าวนาปี,เชียงราย,668575,0.0265,1170628,571.13,
2559,ข้าวนาปี,สุรินทร์,1137952,0.0451,2973883,382.65,
2559,ข้าวนาปี,นครนายก,200408,0.0079,353140,567.5,
2559,ข้าวนาปี,กาญจนบุรี,229006,0.0091,373948,612.4,
2558,ข้าวนาปี,พังงา,466,0,1409,330.73,
2558,ข้าวนาปี,สมุทรสาคร,5798,2.0E-4,8225,704.92,
2558,ข้าวนาปี,สุรินทร์,1094996,0.0458,2903109,377.18,
2558,ข้าวนาปี,ลพบุรี,296322,0.0124,562870,526.45,
2558,ข้าวนาปี,กาญจนบุรี,219430,0.0092,365590,600.21,
2558,ข้าวนาปี,แม่ฮ่องสอน,58988,0.0025,143867,410.02,
2558,ข้าวนาปี,นครนายก,184941,0.0077,336542,549.53,
2558,ข้าวนาปี,เชียงราย,663308,0.0278,1174129,564.94,
2557,ข้าวนาปี,สมุทรสาคร,8073,3.0E-4,11456,704.7,
2557,ข้าวนาปี,สุรินทร์,1176400,0.0448,3106496,378.69,
2557,ข้าวนาปี,แม่ฮ่องสอน,68675,0.0026,165141,415.86,
2557,ข้าวนาปี,เชียงราย,715448,0.0272,1205641,593.42,
2557,ข้าวนาปี,นครนายก,230653,0.0088,399860,576.83,
2557,ข้าวนาปี,พังงา,453,0,1389,326.13,
2557,ข้าวนาปี,กาญจนบุรี,236485,0.009,391695,603.75,
2557,ข้าวนาปี,ลพบุรี,347528,0.0132,620509,560.07,
2562,ข้าวนาปี,กาญจนบุรี,234936,0.0091,377456,622.42,
2562,ข้าวนาปี,เชียงราย,684166,0.0265,1159186,590.21,
2562,ข้าวนาปี,แม่ฮ่องสอน,70905,0.0027,165057,429.58,
2562,ข้าวนาปี,สมุทรสาคร,3866,1.0E-4,5387,717.65,
